,device_id,latitude,longitude,city,state
2461715,-7.034513735472216e+18,17.497618,78.518211,Hyderabad,Telangana
2461723,-3.562543614254726e+18,17.418242,78.525291,Hyderabad,Telangana
2461728,-3.9634821984474445e+18,17.433052,78.49472,Hyderabad,Telangana
2461732,2.864720611710551e+18,17.452747,78.531784,Hyderabad,Telangana
2461733,8.55514625114757e+18,17.463934,78.538094,Hyderabad,Telangana
2461735,5.632569279814453e+18,17.49124,78.505417,Hyderabad,Telangana
2461749,-4.793911600717444e+18,17.454212,78.502312,Hyderabad,Telangana
2461752,-8.694070057162702e+18,17.492693,78.491364,Hyderabad,Telangana
2461759,-6.769818128760048e+18,17.48444,78.572075,Hyderabad,Telangana
2461768,-7.274511748440278e+18,17.499762,78.530098,Hyderabad,Telangana
2461775,3.1490013192672763e+18,17.42186,78.564102,Hyderabad,Telangana
2461779,4.634423280806002e+18,17.465004,78.50692,Hyderabad,Telangana
2461788,-8.073240711591819e+18,17.413519,78.520454,Hyderabad,Telangana
2461789,-4.8507410911737856e+17,17.490574,78.511032,Hyderabad,Telangana
2461793,-8.918740874968726e+18,17.450041,78.523514,Hyderabad,Telangana
2461806,-4.1964513723758956e+18,17.432537,78.570595,Hyderabad,Telangana
2461811,-1.581525712495798e+18,17.473894,78.549995,Hyderabad,Telangana
2461819,7.859178428823852e+18,17.469542,78.579308,Hyderabad,Telangana
2461821,-5.265031756363351e+17,17.432547,78.499931,Hyderabad,Telangana
2461828,1.1037727895934865e+18,17.440832,78.515968,Hyderabad,Telangana
2461834,1.3140036590988746e+18,17.41975,78.552017,Hyderabad,Telangana
2461842,8.044356276184778e+18,17.496971,78.57045,Hyderabad,Telangana
2461846,-3.1121796009266176e+18,17.452375,78.548462,Hyderabad,Telangana
2461848,-1.752815162619591e+18,17.48098,78.491676,Hyderabad,Telangana
2461851,2.485431141080915e+18,17.486088,78.578995,Hyderabad,Telangana
2461858,-7.639928808396915e+18,17.444782,78.498077,Hyderabad,Telangana
2461861,-8.283831035232337e+18,17.451351,78.530182,Hyderabad,Telangana
2461866,-4.616237760904506e+18,17.430174,78.577339,Hyderabad,Telangana
2461874,-2.264373750998898e+18,17.490801,78.512619,Hyderabad,Telangana
2461881,8.422171602364573e+18,17.462116,78.549232,Hyderabad,Telangana
2461888,6.061964428581309e+18,17.452694,78.568542,Hyderabad,Telangana
2461892,7.050857104490951e+18,17.414595,78.546478,Hyderabad,Telangana
2461894,-7.151289597790414e+18,17.442419,78.576096,Hyderabad,Telangana
2461895,4.930034513119294e+18,17.420019,78.567261,Hyderabad,Telangana
2461909,-8.792380335341381e+18,17.462252,78.559212,Hyderabad,Telangana
2461916,6.954334625229357e+18,17.457947,78.524597,Hyderabad,Telangana
2461917,-1.7387562431753874e+18,17.477686,78.563103,Hyderabad,Telangana
2461921,2.137816041974307e+18,17.428373,78.523804,Hyderabad,Telangana
2461925,-6.564115631890919e+18,17.415611,78.524963,Hyderabad,Telangana
2461930,4493514298288583.0,17.471493,78.500549,Hyderabad,Telangana
2461932,-3.7532238761412977e+18,17.415194,78.561592,Hyderabad,Telangana
2461940,4.903830458529121e+18,17.469522,78.56842,Hyderabad,Telangana
2461946,2.1968184907022656e+18,17.444748,78.532997,Hyderabad,Telangana
2461950,-3.2593462192421494e+18,17.444466,78.548859,Hyderabad,Telangana
2461953,5.2356265086277e+18,17.428455,78.524887,Hyderabad,Telangana
2461960,-7.704797252552159e+18,17.492294,78.571785,Hyderabad,Telangana
2461963,-2.6728332114299505e+18,17.424484,78.502769,Hyderabad,Telangana
2461965,6.074409066631282e+18,17.455046,78.513802,Hyderabad,Telangana
2461966,7.083086771225683e+18,17.476358,78.55027,Hyderabad,Telangana
2461975,-7.223783465221236e+18,17.433479,78.563583,Hyderabad,Telangana
2461979,5.843642713457292e+17,17.411074,78.533943,Hyderabad,Telangana
2461980,8.820269068176888e+18,17.410172,78.493568,Hyderabad,Telangana
2461995,7.272290384315426e+18,17.492514,78.578102,Hyderabad,Telangana
2461998,7.354228312812884e+18,17.447863,78.576385,Hyderabad,Telangana
2462005,6.189356532814979e+17,17.477892,78.500793,Hyderabad,Telangana
2462012,-3.375498764215658e+18,17.420818,78.54615,Hyderabad,Telangana
2462016,-8.674122984613207e+18,17.442442,78.520119,Hyderabad,Telangana
2462032,-3.273057929884098e+18,17.437531,78.53894,Hyderabad,Telangana
2462036,5.909676093482528e+18,17.421522,78.493607,Hyderabad,Telangana
2462043,-3.589982913450988e+18,17.492361,78.5354,Hyderabad,Telangana
2462045,-8.060472328412659e+18,17.491251,78.491135,Hyderabad,Telangana
2462055,-1.539172351846113e+18,17.468727,78.528404,Hyderabad,Telangana
2462058,2.6276590653405107e+18,17.433832,78.521408,Hyderabad,Telangana
2462059,-2.2643671714061476e+18,17.48591,78.547394,Hyderabad,Telangana
2462061,-1.2094716818156695e+18,17.444561,78.550034,Hyderabad,Telangana
2462063,1.1834442243085612e+18,17.480795,78.550957,Hyderabad,Telangana
2462072,7.313212171795375e+18,17.416466,78.529892,Hyderabad,Telangana
2462077,-7.775581224012304e+18,17.479881,78.499954,Hyderabad,Telangana
2462081,-3.469371925484183e+18,17.417896,78.531166,Hyderabad,Telangana
2462094,7.642012522402287e+18,17.454109,78.552849,Hyderabad,Telangana
2462099,5.889701648837048e+18,17.467144,78.550179,Hyderabad,Telangana
2462103,-4.6109325065887186e+18,17.471371,78.496208,Hyderabad,Telangana
2462104,1.2608312741692017e+18,17.477167,78.575974,Hyderabad,Telangana
2462113,6.04498970502742e+18,17.437563,78.517731,Hyderabad,Telangana
2462116,-1.3040923249552965e+18,17.487129,78.498787,Hyderabad,Telangana
2462121,4.3398607853241155e+18,17.479408,78.511551,Hyderabad,Telangana
2462124,-4.863005131164111e+18,17.499744,78.551582,Hyderabad,Telangana
2462127,-8.993231040382166e+18,17.459204,78.521049,Hyderabad,Telangana
2462156,-1.6330842375682547e+18,17.421379,78.504135,Hyderabad,Telangana
2462161,4.4650919095170734e+18,17.486155,78.553291,Hyderabad,Telangana
2462171,-5.207690629381107e+18,17.455582,78.495529,Hyderabad,Telangana
2462179,5.829129832043247e+18,17.448746,78.551933,Hyderabad,Telangana
2462184,-2.031944119153282e+18,17.452253,78.575005,Hyderabad,Telangana
2462198,-8.153687413579117e+18,17.495853,78.530411,Hyderabad,Telangana
2462199,-2.9049875041616814e+18,17.495777,78.573776,Hyderabad,Telangana
2462202,-4.590336939281691e+18,17.442436,78.523048,Hyderabad,Telangana
2462204,1.5441071931212393e+18,17.480743,78.564163,Hyderabad,Telangana
2462208,-1.709056657939231e+18,17.422215,78.494415,Hyderabad,Telangana
2462210,-1.5670804820108803e+18,17.467358,78.498047,Hyderabad,Telangana
2462217,-8.966633622972684e+18,17.486097,78.56237,Hyderabad,Telangana
2462222,-8.686818469443655e+18,17.452234,78.55629,Hyderabad,Telangana
2462236,5.80850931119705e+18,17.43704,78.52655,Hyderabad,Telangana
2462244,5.264166823431829e+17,17.452757,78.528618,Hyderabad,Telangana
2462245,4.326498837415314e+18,17.454065,78.508652,Hyderabad,Telangana
2462248,-7.701602133192047e+18,17.436798,78.561882,Hyderabad,Telangana
2462251,4.785045025725687e+18,17.437737,78.558197,Hyderabad,Telangana
2462253,-6.117958206320568e+18,17.475872,78.538452,Hyderabad,Telangana
2462266,-3.7894486753069414e+18,17.445375,78.578575,Hyderabad,Telangana
2462267,-2.489206697262224e+18,17.436365,78.555359,Hyderabad,Telangana
2462273,8.330870935482252e+18,17.448896,78.503021,Hyderabad,Telangana
2462275,-4.751116070784067e+18,17.45669,78.540649,Hyderabad,Telangana
2462288,-4.928321025119316e+18,17.419931,78.502464,Hyderabad,Telangana
2462290,4.072804797843085e+18,17.498854,78.491951,Hyderabad,Telangana
2462293,-7.268410359293255e+18,17.452576,78.551392,Hyderabad,Telangana
2462300,-1.1842385883048102e+18,17.452515,78.533546,Hyderabad,Telangana
2462309,5.835872588323421e+17,17.498802,78.51088,Hyderabad,Telangana
2462311,3.4162788263639107e+18,17.417154,78.533897,Hyderabad,Telangana
2462312,-5.110929110961715e+18,17.472025,78.505371,Hyderabad,Telangana
2462325,-7.046586939786986e+18,17.491707,78.493446,Hyderabad,Telangana
2462336,3.1136615969820365e+18,17.461475,78.520386,Hyderabad,Telangana
2462338,3.6779524459399347e+18,17.414774,78.50824,Hyderabad,Telangana
2462341,-6.522242549515042e+18,17.45384,78.52433,Hyderabad,Telangana
2462351,-1.8870849954250875e+18,17.46595,78.506905,Hyderabad,Telangana
2462354,-5.787415252453534e+18,17.425587,78.49543,Hyderabad,Telangana
2462360,-8.988236739917994e+18,17.420452,78.574356,Hyderabad,Telangana
2462366,6.872102267368517e+18,17.458529,78.538689,Hyderabad,Telangana
2462371,2.728715704858584e+18,17.421024,78.558487,Hyderabad,Telangana
2462385,3.103687556190656e+18,17.422737,78.573143,Hyderabad,Telangana
2462388,6.209124778255343e+18,17.44482,78.490623,Hyderabad,Telangana
2462398,-3.8118870706377866e+18,17.473654,78.571114,Hyderabad,Telangana
2462405,6.465984976445028e+18,17.44029,78.493797,Hyderabad,Telangana
2462409,-5.504773108586452e+18,17.417728,78.558929,Hyderabad,Telangana
2462413,-5.718662558028396e+18,17.428823,78.562408,Hyderabad,Telangana
2462417,1.1254634260540246e+18,17.492773,78.553909,Hyderabad,Telangana
2462422,-3.5531632738031877e+18,17.492811,78.54155,Hyderabad,Telangana
2462427,-2.8959642098867287e+18,17.482599,78.561165,Hyderabad,Telangana
2462439,-4.1169191002374426e+18,17.410261,78.558517,Hyderabad,Telangana
2462442,-1.3515282092921943e+18,17.491383,78.547523,Hyderabad,Telangana
2462445,-6.874434652764362e+18,17.430521,78.576912,Hyderabad,Telangana
2462450,-7.587283571831375e+18,17.441603,78.550636,Hyderabad,Telangana
2462454,1.2069081560162504e+18,17.434048,78.534767,Hyderabad,Telangana
2462463,4.988116133677048e+18,17.421089,78.558418,Hyderabad,Telangana
2462467,2.9611145965606487e+18,17.427151,78.516403,Hyderabad,Telangana
2462476,5.531826139676056e+18,17.453749,78.505135,Hyderabad,Telangana
2462477,-6.096805999252944e+18,17.421141,78.577232,Hyderabad,Telangana
2462492,-1.683951068014951e+18,17.424419,78.542976,Hyderabad,Telangana
2462498,-8.429539821711596e+18,17.428341,78.551125,Hyderabad,Telangana
2462500,1.975287439129849e+18,17.43919,78.502129,Hyderabad,Telangana
2462504,1.3193373309088438e+18,17.479445,78.491577,Hyderabad,Telangana
2462510,-8.590105612498154e+18,17.48098,78.501526,Hyderabad,Telangana
2462518,6.270247827230929e+18,17.485754,78.579529,Hyderabad,Telangana
2462519,-6.08445664574704e+18,17.472431,78.574585,Hyderabad,Telangana
2462520,1.2759819838568422e+18,17.455233,78.553177,Hyderabad,Telangana
2462522,-2.659344792094707e+17,17.466316,78.504646,Hyderabad,Telangana
2462527,-3.1840177951932616e+18,17.481009,78.52874,Hyderabad,Telangana
2462529,3.22756407539512e+18,17.442062,78.564941,Hyderabad,Telangana
2462530,-3.7084373588978406e+18,17.43614,78.563965,Hyderabad,Telangana
2462531,-7.677402727467638e+18,17.466421,78.570503,Hyderabad,Telangana
2462540,6.341894781279975e+18,17.424782,78.512489,Hyderabad,Telangana
2462542,5.544214816402775e+18,17.483566,78.520248,Hyderabad,Telangana
2462552,7.193378056748017e+18,17.444054,78.562004,Hyderabad,Telangana
2462561,9.881264733538506e+17,17.426727,78.556656,Hyderabad,Telangana
2462568,1.0781391176886295e+18,17.479689,78.517616,Hyderabad,Telangana
2462569,1.0324964716027397e+18,17.460955,78.526642,Hyderabad,Telangana
2462576,6.699541195637431e+18,17.461864,78.533051,Hyderabad,Telangana
2462581,4.618057836159043e+18,17.410936,78.519638,Hyderabad,Telangana
2462584,8.880572735678375e+18,17.416981,78.54306,Hyderabad,Telangana
2462589,2.9805037377836687e+18,17.479513,78.498772,Hyderabad,Telangana
2462590,-4.899216011992635e+18,17.495289,78.492973,Hyderabad,Telangana
2462600,7.926542781430152e+18,17.433254,78.500404,Hyderabad,Telangana
2462606,-1.277129137694679e+18,17.440893,78.50914,Hyderabad,Telangana
2462611,-4.001524864679028e+17,17.455667,78.57518,Hyderabad,Telangana
2462615,-8.126395711693091e+18,17.413942,78.525764,Hyderabad,Telangana
2462618,2.665268646584454e+18,17.486612,78.494881,Hyderabad,Telangana
2462628,-3.196250844691996e+18,17.473951,78.508057,Hyderabad,Telangana
2462632,-1.664718613197458e+18,17.45295,78.578804,Hyderabad,Telangana
2462634,8.232986428098196e+18,17.472672,78.509033,Hyderabad,Telangana
2462637,-6.521877336105413e+18,17.453611,78.514732,Hyderabad,Telangana
2462639,7.397915273696938e+18,17.444048,78.579384,Hyderabad,Telangana
2462644,-6.659259338566357e+18,17.490183,78.524963,Hyderabad,Telangana
2462649,-1.6927271693586924e+18,17.46059,78.543861,Hyderabad,Telangana
2462653,-7.612176171919858e+18,17.454956,78.499023,Hyderabad,Telangana
2462662,2.6528404982049905e+18,17.443537,78.573509,Hyderabad,Telangana
2462663,-8.497991295549636e+18,17.415567,78.55381,Hyderabad,Telangana
2462670,5.668263332063746e+18,17.420439,78.570457,Hyderabad,Telangana
2462671,-6.995573311402978e+18,17.432419,78.57856,Hyderabad,Telangana
2462672,-2.83557830829683e+18,17.412237,78.578133,Hyderabad,Telangana
2462675,3.605641071562626e+17,17.471001,78.571213,Hyderabad,Telangana
2462687,-7.892544198506437e+18,17.430559,78.542526,Hyderabad,Telangana
2462693,-8.815933542111495e+18,17.462719,78.508614,Hyderabad,Telangana
2462696,-4.877900228465057e+18,17.498829,78.503822,Hyderabad,Telangana
2462697,-8.657137191584682e+18,17.456161,78.574409,Hyderabad,Telangana
2462698,-1.300376530300231e+18,17.438583,78.499397,Hyderabad,Telangana
2462703,-7.78744239421468e+18,17.454704,78.563393,Hyderabad,Telangana
2462713,2.6737862279338317e+18,17.480211,78.579063,Hyderabad,Telangana
2462717,5.707676376841904e+18,17.499044,78.558853,Hyderabad,Telangana
2462721,5.29056459647693e+18,17.467251,78.496399,Hyderabad,Telangana
2462723,-4.195913120258095e+18,17.493332,78.551926,Hyderabad,Telangana
2462728,-6.266123991445751e+18,17.412434,78.502007,Hyderabad,Telangana
2462743,-2.357295472630252e+18,17.431372,78.565613,Hyderabad,Telangana
2462744,6.419105730199654e+18,17.433115,78.521049,Hyderabad,Telangana
2462758,-7.803245932194974e+18,17.415751,78.572533,Hyderabad,Telangana
2462760,3.686788430051965e+18,17.459423,78.519783,Hyderabad,Telangana
2462762,-4.2620584696981135e+18,17.437483,78.569221,Hyderabad,Telangana
2462763,-5.172877150832099e+18,17.489651,78.54023,Hyderabad,Telangana
2462765,-5.162177341269298e+18,17.484131,78.577827,Hyderabad,Telangana
2462772,-2.1464094466994707e+17,17.458513,78.519035,Hyderabad,Telangana
2462774,3.2080417100545777e+18,17.492048,78.533539,Hyderabad,Telangana
2462781,-5.548031517801455e+18,17.499981,78.566719,Hyderabad,Telangana
2462795,-7.271319853104672e+18,17.425047,78.524384,Hyderabad,Telangana
2462796,5.811456134912538e+18,17.455399,78.511169,Hyderabad,Telangana
2462802,6.3210347707764e+18,17.497528,78.530876,Hyderabad,Telangana
2462804,3.5565760150049004e+18,17.419086,78.536865,Hyderabad,Telangana
2462813,6.839482336736883e+18,17.462574,78.523933,Hyderabad,Telangana
2462818,-8.382006046590136e+18,17.472971,78.563339,Hyderabad,Telangana
2462822,7.039858562279438e+18,17.476515,78.513428,Hyderabad,Telangana
2462825,-6.221057196180287e+18,17.496189,78.530159,Hyderabad,Telangana
2462830,-6.147628791899344e+18,17.465199,78.496521,Hyderabad,Telangana
2462852,-5.527465849957551e+18,17.486845,78.548988,Hyderabad,Telangana
2462856,3.1902198425430364e+18,17.411875,78.51606,Hyderabad,Telangana
2462858,6.596839790736859e+18,17.414484,78.499817,Hyderabad,Telangana
2462870,2.887310078949201e+18,17.417198,78.569504,Hyderabad,Telangana
2462874,8.451733153942152e+17,17.479029,78.576843,Hyderabad,Telangana
2462880,8.4944835145893e+17,17.482695,78.497276,Hyderabad,Telangana
2462884,3.116167553632921e+18,17.498663,78.549843,Hyderabad,Telangana
2462893,-5.57310179455036e+18,17.492899,78.493462,Hyderabad,Telangana
2462895,-1.0464075824085076e+18,17.430639,78.524925,Hyderabad,Telangana
2462896,6.591958577141247e+17,17.436068,78.564034,Hyderabad,Telangana
2462898,-7.838810716607344e+18,17.425642,78.492897,Hyderabad,Telangana
2462909,-2.872605160032035e+18,17.420706,78.540543,Hyderabad,Telangana
2462916,-3.596031767023979e+17,17.42201,78.574699,Hyderabad,Telangana
2462917,-2.105210187498089e+18,17.455425,78.552559,Hyderabad,Telangana
2462922,-4.021540778306782e+18,17.480354,78.555534,Hyderabad,Telangana
2462928,-7.878955941079582e+18,17.474537,78.529114,Hyderabad,Telangana
2462934,-5.018417614396421e+18,17.468306,78.519478,Hyderabad,Telangana
2462948,-4.719470079128046e+18,17.456152,78.520485,Hyderabad,Telangana
2462958,-6.513891458516556e+18,17.426947,78.518356,Hyderabad,Telangana
2462962,-2.5748977932964813e+18,17.450212,78.577187,Hyderabad,Telangana
2462965,9.037287827775043e+18,17.429543,78.554558,Hyderabad,Telangana
2462970,-8.008036302514654e+18,17.455013,78.538246,Hyderabad,Telangana
2462972,-1.5808778089216e+17,17.465593,78.509445,Hyderabad,Telangana
2462981,-7.639208672609598e+18,17.481314,78.500565,Hyderabad,Telangana
2462982,-2.889424134767479e+18,17.456944,78.510139,Hyderabad,Telangana
2462987,-7.772737388145814e+18,17.465626,78.552299,Hyderabad,Telangana
2462995,-8.011593472373492e+18,17.430525,78.556686,Hyderabad,Telangana
2463000,6.683674078792285e+18,17.495913,78.541214,Hyderabad,Telangana
2463004,7.099823390662291e+18,17.41361,78.57193,Hyderabad,Telangana
2463006,7.2468192654171e+18,17.422855,78.57338,Hyderabad,Telangana
2463017,-3.2534831957169085e+18,17.430441,78.545494,Hyderabad,Telangana
2463021,1.7601326750239414e+18,17.42943,78.567703,Hyderabad,Telangana
2463029,7.2263227745238e+17,17.410831,78.552734,Hyderabad,Telangana
2463034,9.142061250736883e+18,17.469398,78.554047,Hyderabad,Telangana
2463038,8.434842357510501e+18,17.41489,78.533028,Hyderabad,Telangana
2463039,-2.349620983743559e+18,17.469193,78.565742,Hyderabad,Telangana
2463042,-7.992175435207939e+18,17.478592,78.564499,Hyderabad,Telangana
2463045,-8.913461047765858e+18,17.494564,78.568604,Hyderabad,Telangana
2463046,-4.68591848185724e+18,17.414408,78.542274,Hyderabad,Telangana
2463051,-8.58497536399621e+18,17.427149,78.558159,Hyderabad,Telangana
2463060,5.225546985734145e+18,17.463421,78.498528,Hyderabad,Telangana
2463067,-4.084613178005927e+18,17.49361,78.493874,Hyderabad,Telangana
2463072,-3.857521025484538e+18,17.420179,78.538185,Hyderabad,Telangana
2463078,7.881637804498017e+18,17.471428,78.515938,Hyderabad,Telangana
2463079,7.545582321934376e+18,17.465572,78.539696,Hyderabad,Telangana
2463080,2.534013789025384e+18,17.413906,78.529648,Hyderabad,Telangana
2463082,-4.686535720130055e+18,17.475552,78.518364,Hyderabad,Telangana
2463090,9.705920617296788e+17,17.460541,78.53656,Hyderabad,Telangana
2463091,-2.548242731150251e+18,17.472055,78.575111,Hyderabad,Telangana
2463092,-4.701593213443165e+18,17.448389,78.524445,Hyderabad,Telangana
2463093,-4.615462544219539e+18,17.473988,78.557999,Hyderabad,Telangana
2463097,-5.008341635002669e+18,17.435591,78.504669,Hyderabad,Telangana
2463100,4.264190130927931e+17,17.4168,78.541428,Hyderabad,Telangana
2463105,4.2248554925977226e+18,17.456299,78.568962,Hyderabad,Telangana
2463107,8.354603501979484e+18,17.465364,78.5261,Hyderabad,Telangana
2463110,-1.912488130284028e+18,17.460135,78.527473,Hyderabad,Telangana
2463115,-8.700408462780877e+18,17.491234,78.567833,Hyderabad,Telangana
2463126,-8.117954322771388e+17,17.446865,78.507393,Hyderabad,Telangana
2463131,6.388835113072393e+18,17.411196,78.539444,Hyderabad,Telangana
2463133,-3.3873798727750554e+18,17.450312,78.550026,Hyderabad,Telangana
2463140,2.1545110434628035e+18,17.410204,78.512093,Hyderabad,Telangana
2463143,-6.594764405323706e+18,17.438133,78.576454,Hyderabad,Telangana
2463148,9.1138478691151e+18,17.433025,78.570984,Hyderabad,Telangana
2463153,-5.737711494192439e+18,17.432182,78.564796,Hyderabad,Telangana
2463158,2.3032278512170378e+18,17.494734,78.506332,Hyderabad,Telangana
2463171,1.405232329683707e+18,17.445629,78.53936,Hyderabad,Telangana
2463172,-1.7644179056866875e+18,17.43943,78.496529,Hyderabad,Telangana
2463174,-7.52701776012247e+18,17.47711,78.493614,Hyderabad,Telangana
2463180,-2.875307813258997e+18,17.477667,78.532829,Hyderabad,Telangana
2463183,1.7593370462695196e+18,17.420685,78.505127,Hyderabad,Telangana
2463184,-1.0578035759242889e+18,17.497269,78.521675,Hyderabad,Telangana
2463187,5.415013138368053e+17,17.486778,78.552971,Hyderabad,Telangana
2463198,6.951203622585939e+18,17.414154,78.530807,Hyderabad,Telangana
2463212,-5.270265854975323e+18,17.468737,78.536804,Hyderabad,Telangana
2463221,-8.825886058124894e+18,17.418436,78.563362,Hyderabad,Telangana
2463226,-4.4241825296347756e+18,17.480055,78.525085,Hyderabad,Telangana
2463227,-6.437059758195873e+18,17.421684,78.55526,Hyderabad,Telangana
2463232,-6.355657374349501e+18,17.470451,78.530579,Hyderabad,Telangana
2463242,7.361649462926156e+18,17.487638,78.566177,Hyderabad,Telangana
2463245,3.2524040354822866e+18,17.41033,78.502823,Hyderabad,Telangana
2463247,-7.744161762581241e+18,17.48498,78.576576,Hyderabad,Telangana
2463256,4.632614069362088e+18,17.427872,78.491562,Hyderabad,Telangana
2463262,-4.1516472760554583e+18,17.444765,78.570999,Hyderabad,Telangana
2463270,1.1664419953069038e+18,17.465244,78.563927,Hyderabad,Telangana
2463273,5.779178373442309e+18,17.48237,78.558891,Hyderabad,Telangana
2463274,5.936971517418524e+18,17.4286,78.532272,Hyderabad,Telangana
2463284,-6.462717301345187e+18,17.434219,78.542999,Hyderabad,Telangana
2463285,-3.9190155021904773e+18,17.44833,78.568153,Hyderabad,Telangana
2463300,5.455228338198101e+18,17.485592,78.538254,Hyderabad,Telangana
2463305,3.779579597676911e+17,17.479418,78.505424,Hyderabad,Telangana
2463307,4.703336932875693e+18,17.450644,78.561867,Hyderabad,Telangana
2463311,-3.7774134174469565e+18,17.447222,78.577599,Hyderabad,Telangana
2463324,8.68798418054363e+18,17.484028,78.515503,Hyderabad,Telangana
2463339,2.081781779481395e+18,17.414845,78.558632,Hyderabad,Telangana
2463340,7.663106720488863e+18,17.458914,78.550644,Hyderabad,Telangana
2463345,4.4312726103404083e+18,17.427435,78.524666,Hyderabad,Telangana
2463354,-6.318923943227374e+17,17.4177,78.562737,Hyderabad,Telangana
2463358,-6.868181043541279e+18,17.476,78.578812,Hyderabad,Telangana
2463361,6.221710802309318e+18,17.449745,78.506454,Hyderabad,Telangana
2463366,8.794100264168545e+18,17.442991,78.577103,Hyderabad,Telangana
2463369,5.427782121326373e+18,17.418245,78.540901,Hyderabad,Telangana
2463385,-1.700357422497931e+18,17.432846,78.491737,Hyderabad,Telangana
2463395,-7.156434330880252e+17,17.467964,78.536522,Hyderabad,Telangana
2463403,6.58080775092352e+18,17.469006,78.54615,Hyderabad,Telangana
2463405,-4.0620246312751345e+18,17.440502,78.561867,Hyderabad,Telangana
2463406,-8.809342555718506e+18,17.423866,78.501266,Hyderabad,Telangana
2463409,6.275917179405503e+18,17.460817,78.510353,Hyderabad,Telangana
2463419,-2.1454743735346527e+18,17.412086,78.541054,Hyderabad,Telangana
2463434,3.4525055750280187e+18,17.496078,78.514709,Hyderabad,Telangana
2463438,8.68734719100608e+18,17.452345,78.522133,Hyderabad,Telangana
2463453,4.4787639077173135e+18,17.492228,78.550865,Hyderabad,Telangana
2463456,5.537109878096015e+18,17.458664,78.554977,Hyderabad,Telangana
2463461,-1.7658237617838874e+18,17.476112,78.565453,Hyderabad,Telangana
2463466,2.576822745007132e+18,17.422377,78.558952,Hyderabad,Telangana
2463476,6.432234399959485e+17,17.434883,78.520119,Hyderabad,Telangana
2463482,-2.722832435083414e+18,17.451815,78.576736,Hyderabad,Telangana
2463487,1.1371186051703789e+18,17.421238,78.579597,Hyderabad,Telangana
2463490,-2.1809233203013952e+18,17.451365,78.490608,Hyderabad,Telangana
2463493,-2.80007437666895e+18,17.495665,78.566917,Hyderabad,Telangana
2463498,-6.918630685088562e+18,17.470762,78.526543,Hyderabad,Telangana
2463509,4.651548078116231e+18,17.443764,78.52037,Hyderabad,Telangana
2463510,9.049928589083589e+18,17.471106,78.563133,Hyderabad,Telangana
2463511,5.790158003133415e+18,17.425697,78.499115,Hyderabad,Telangana
2463513,9.097486865600702e+18,17.494654,78.534737,Hyderabad,Telangana
2463521,4.451536581616696e+18,17.459679,78.540474,Hyderabad,Telangana
2463527,-6.844690146961825e+18,17.499933,78.520561,Hyderabad,Telangana
2463528,2.2035705887931046e+17,17.446327,78.557159,Hyderabad,Telangana
2463529,-9.045729280689363e+18,17.43359,78.495079,Hyderabad,Telangana
2463534,-1.88675834381947e+18,17.419085,78.549301,Hyderabad,Telangana
2463540,7.99355843459068e+18,17.439585,78.544746,Hyderabad,Telangana
2463542,2.672992729898429e+18,17.432735,78.541084,Hyderabad,Telangana
2463553,8.084281593376748e+18,17.464903,78.57666,Hyderabad,Telangana
2463558,3.590198337330731e+18,17.499804,78.567993,Hyderabad,Telangana
2463560,-3.7068121374441856e+18,17.493319,78.505196,Hyderabad,Telangana
2463563,1.720232253027848e+18,17.494919,78.554153,Hyderabad,Telangana
2463565,-7.708377789041494e+18,17.442001,78.538414,Hyderabad,Telangana
2463566,-5.720305496318632e+18,17.484266,78.494034,Hyderabad,Telangana
2463568,1.873080351450846e+18,17.494223,78.52005,Hyderabad,Telangana
2463583,1.6350611331002573e+18,17.456448,78.51783,Hyderabad,Telangana
2463591,-8.617846518879814e+18,17.464367,78.49324,Hyderabad,Telangana
2463594,-5.200236616001375e+18,17.475534,78.554108,Hyderabad,Telangana
2463595,-6.649117536152473e+18,17.445478,78.492821,Hyderabad,Telangana
2463599,8.873241290620451e+18,17.450136,78.530113,Hyderabad,Telangana
2463604,8.94525456796682e+18,17.446075,78.535454,Hyderabad,Telangana
2463607,-4.838279386248775e+18,17.417217,78.491898,Hyderabad,Telangana
2463610,-4.738803869749726e+18,17.491638,78.525185,Hyderabad,Telangana
2463614,2.906074936490543e+17,17.443052,78.510796,Hyderabad,Telangana
2463619,1.887943117811956e+18,17.485722,78.520287,Hyderabad,Telangana
2463621,2.328347340236966e+18,17.496626,78.533333,Hyderabad,Telangana
2463630,6.157044438191124e+18,17.477739,78.545517,Hyderabad,Telangana
2463631,6.635529991950568e+17,17.440744,78.542969,Hyderabad,Telangana
2463639,1.0261521026221752e+18,17.472206,78.546356,Hyderabad,Telangana
2463640,-3.614885449158809e+18,17.468906,78.515488,Hyderabad,Telangana
2463642,-5.203432551509042e+18,17.460039,78.528862,Hyderabad,Telangana
2463644,4.67383663140693e+18,17.439859,78.553322,Hyderabad,Telangana
2463646,-2.4564899841232655e+18,17.486591,78.572495,Hyderabad,Telangana
2463650,-3.8880495168273055e+18,17.443512,78.543587,Hyderabad,Telangana
2463655,6.178324786347222e+18,17.443163,78.514481,Hyderabad,Telangana
2463659,3.60276390886031e+18,17.493921,78.533234,Hyderabad,Telangana
2463660,2.0826839460044447e+18,17.450144,78.496452,Hyderabad,Telangana
2463671,-1.9605925605836378e+18,17.438873,78.570229,Hyderabad,Telangana
2463677,-8.531620480812312e+18,17.421366,78.565514,Hyderabad,Telangana
